tag,company,last_update,last_values
LTRPB,Liberty TripAdvisor Holdings Inc. Series B Common Stock,2000-01-01,0
LTRX,Lantronix Inc. Common Stock,2000-01-01,0
LULU,lululemon athletica inc. Common Stock,2000-01-01,0
LUMO,Lumos Pharma Inc. Common Stock,2000-01-01,0
LUNA,Luna Innovations Incorporated Common Stock,2000-01-01,0
LUNG,Pulmonx Corporation Common Stock,2000-01-01,0
LUXA,Lux Health Tech Acquisition Corp. Class A Common Stock,2000-01-01,0
LUXAU,Lux Health Tech Acquisition Corp. Units,2000-01-01,0
LUXAW,Lux Health Tech Acquisition Corp. Warrants,2000-01-01,0
LVRA,Levere Holdings Corp. Class A Ordinary Shares,2000-01-01,0
LVRAU,Levere Holdings Corp. Unit,2000-01-01,0
LVRAW,Levere Holdings Corp. Warrant,2000-01-01,0
LVTX,LAVA Therapeutics N.V. Ordinary Shares,2000-01-01,0
LWAC,Locust Walk Acquisition Corp. Class A Common Stock,2000-01-01,0
LWACU,Locust Walk Acquisition Corp. Unit,2000-01-01,0
LWACW,Locust Walk Acquisition Corp. Warrant,2000-01-01,0
LWAY,Lifeway Foods Inc. Common Stock,2000-01-01,0
LX,LexinFintech Holdings Ltd. American Depositary Shares,2000-01-01,0
LXEH,Lixiang Education Holding Co. Ltd. American Depositary Shares,2000-01-01,0
LXRX,Lexicon Pharmaceuticals Inc. Common Stock,2000-01-01,0
LYFT,Lyft Inc. Class A Common Stock,2000-01-01,0
LYL,Dragon Victory International Limited Ordinary Shares,2000-01-01,0
LYRA,Lyra Therapeutics Inc. Common Stock,2000-01-01,0
LYTS,LSI Industries Inc. Common Stock,2000-01-01,0
MAAC,Montes Archimedes Acquisition Corp. Class A Common Stock,2000-01-01,0
MAACU,Montes Archimedes Acquisition Corp. Unit,2000-01-01,0
MAACW,Montes Archimedes Acquisition Corp. Warrant,2000-01-01,0
MACA,Moringa Acquisition Corp Class A Ordinary Shares,2000-01-01,0
MACAU,Moringa Acquisition Corp Units,2000-01-01,0
MACAW,Moringa Acquisition Corp Warrant,2000-01-01,0
MACK,Merrimack Pharmaceuticals Inc. Common Stock,2000-01-01,0
MACQ,MCAP Acquisition Corporation Class A Common Stock,2000-01-01,0
MACQU,MCAP Acquisition Corporation Unit,2000-01-01,0
MACQW,MCAP Acquisition Corporation Warrants,2000-01-01,0
MACU,Mallard Acquisition Corp. Common stock,2000-01-01,0
MACUW,Mallard Acquisition Corp. Warrant,2000-01-01,0
MAGS,Magal Security Systems Ltd. Ordinary Shares,2000-01-01,0
MANH,Manhattan Associates Inc. Common Stock,2000-01-01,0
MANT,ManTech International Corporation Common Stock $0.01 Par Value,2000-01-01,0
MAQCU,Maquia Capital Acquisition Corporation Unit,2000-01-01,0
MAR,Marriott International Class A Common Stock,2000-01-01,0
MARA,Marathon Digital Holdings Inc. Common Stock,2000-01-01,0
MARK,Remark Holdings Inc. Common Stock,2000-01-01,0
MARPS,Marine Petroleum Trust Units of Beneficial Interest,2000-01-01,0
MASI,Masimo Corporation Common Stock,2000-01-01,0
MASS,908 Devices Inc. Common Stock,2000-01-01,0
MAT,Mattel Inc. Common Stock,2000-01-01,0
MATW,Matthews International Corporation Class A Common Stock,2000-01-01,0
MAXN,Maxeon Solar Technologies Ltd. Ordinary Shares,2000-01-01,0
MAYS,J. W. Mays Inc. Common Stock,2000-01-01,0
MBCN,Middlefield Banc Corp. Common Stock,2000-01-01,0
MBII,Marrone Bio Innovations Inc. Common Stock,2000-01-01,0
MBIN,Merchants Bancorp Common Stock,2000-01-01,0
MBINN,Merchants Bancorp Depositary Shares Preferred Series C,2000-01-01,0
MBINO,Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series B  Fixed-to-Floating Rate,2000-01-01,0
MBINP,Merchants Bancorp 7.00% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,2000-01-01,0
MBIO,Mustang Bio Inc. Common Stock,2000-01-01,0
MBNKP,Medallion Bank Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F,2000-01-01,0
MBOT,Microbot Medical Inc. Common Stock,2000-01-01,0
MBRX,Moleculin Biotech Inc. Common Stock,2000-01-01,0
MBTC,Nocturne Acquisition Corporation Ordinary Shares,2000-01-01,0
MBTCR,Nocturne Acquisition Corporation Right,2000-01-01,0
MBTCU,Nocturne Acquisition Corporation Unit,2000-01-01,0
MBUU,Malibu Boats Inc. Class A Common Stock,2000-01-01,0
MBWM,Mercantile Bank Corporation Common Stock,2000-01-01,0
MCAD,Mountain Crest Acquisition Corp. II Common Stock,2000-01-01,0
MCADR,Mountain Crest Acquisition Corp. II Right,2000-01-01,0
MCADU,Mountain Crest Acquisition Corp. II Unit,2000-01-01,0
MCAEU,Mountain Crest Acquisition Corp. III Unit,2000-01-01,0
MCBC,Macatawa Bank Corporation Common Stock,2000-01-01,0
MCBS,MetroCity Bankshares Inc. Common Stock,2000-01-01,0
MCFE,McAfee Corp. Class A Common Stock,2000-01-01,0
MCFT,MasterCraft Boat Holdings Inc. Common Stock,2000-01-01,0
MCHP,Microchip Technology Incorporated Common Stock,2000-01-01,0
MCHX,Marchex Inc. Class B Common Stock,2000-01-01,0
MCMJ,Merida Merger Corp. I Common Stock,2000-01-01,0
MCMJW,Merida Merger Corp. I Warrant,2000-01-01,0
MCRB,Seres Therapeutics Inc. Common Stock,2000-01-01,0
MCRI,Monarch Casino & Resort Inc. Common Stock,2000-01-01,0
MDB,MongoDB Inc. Class A Common Stock,2000-01-01,0
MDCA,MDC Partners Inc. CL A Subordinate Voting Shares,2000-01-01,0
MDGL,Madrigal Pharmaceuticals Inc. Common Stock,2000-01-01,0
MDGS,Medigus Ltd. American Depositary Shares,2000-01-01,0
MDGSW,Medigus Ltd. Series C Warrant,2000-01-01,0
MDIA,Mediaco Holding Inc. Class A Common Stock ,2000-01-01,0
MDJH,MDJM LTD Ordinary Share,2000-01-01,0
MDLZ,Mondelez International Inc. Class A Common Stock,2000-01-01,0
MDNA,Medicenna Therapeutics Corp. Common Shares,2000-01-01,0
MDRR,Medalist Diversified REIT Inc. Common Stock,2000-01-01,0
MDRRP,Medalist Diversified REIT Inc. Series A Cumulative Redeemable Preferred Stock,2000-01-01,0
MDRX,Allscripts Healthcare Solutions Inc. Common Stock,2000-01-01,0
MDVL,MedAvail Holdings Inc. Common Stock,2000-01-01,0
MDWD,MediWound Ltd. Ordinary Shares,2000-01-01,0
MDWT,Midwest Holding Inc. Common Stock,2000-01-01,0
MDXG,MiMedx Group Inc Common Stock,2000-01-01,0
MEDP,Medpace Holdings Inc. Common Stock,2000-01-01,0
MEDS,Trxade Group Inc. Common Stock,2000-01-01,0
MEIP,MEI Pharma Inc. Common Stock,2000-01-01,0
MELI,MercadoLibre Inc. Common Stock,2000-01-01,0
MEOH,Methanex Corporation Common Stock,2000-01-01,0
MERC,Mercer International Inc. Common Stock,2000-01-01,0
MESA,Mesa Air Group Inc. Common Stock,2000-01-01,0
MESO,Mesoblast Limited American Depositary Shares,2000-01-01,0
METC,Ramaco Resources Inc. Common Stock,2000-01-01,0
METX,Meten EdtechX Education Group Ltd. Ordinary Shares,2000-01-01,0
METXW,Meten EdtechX Education Group Ltd. Warrant,2000-01-01,0
MFH,Mercurity Fintech Holding Inc. ADS,2000-01-01,0
MFIN,Medallion Financial Corp. Common Stock,2000-01-01,0
MFNC,Mackinac Financial Corporation Common Stock,2000-01-01,0
MGEE,MGE Energy Inc,2000-01-01,0
MGI,Moneygram International Inc. Common Stock,2000-01-01,0
MGIC,Magic Software Enterprises Ltd. Ordinary Shares,2000-01-01,0
MGLN,Magellan Health Inc. Common Stock,2000-01-01,0
MGNI,Magnite Inc. Common Stock,2000-01-01,0
MGNX,MacroGenics Inc. Common Stock,2000-01-01,0
MGPI,MGP Ingredients Inc.,2000-01-01,0
MGRC,McGrath RentCorp Common Stock,2000-01-01,0
MGTA,Magenta Therapeutics Inc. Common Stock,2000-01-01,0
MGTX,MeiraGTx Holdings plc Ordinary Shares,2000-01-01,0
MGYR,Magyar Bancorp Inc. Common Stock,2000-01-01,0
MHLD,Maiden Holdings Ltd.,2000-01-01,0
MICT,MICT Inc. Common Stock,2000-01-01,0
MIDD,Middleby Corporation (The) Common Stock,2000-01-01,0
MILE,Metromile Inc. Common Stock,2000-01-01,0
MILEW,Metromile Inc. Warrant ,2000-01-01,0
MIME,Mimecast Limited Ordinary Shares,2000-01-01,0
MIND,MIND Technology Inc. Common Stock (DE),2000-01-01,0
MINDP,MIND Technology Inc. Series A 9.00% Series A Cumulative Preferred Stock (DE),2000-01-01,0
MIRM,Mirum Pharmaceuticals Inc. Common Stock,2000-01-01,0
MIST,Milestone Pharmaceuticals Inc. Common Shares,2000-01-01,0
MITC,MeaTech 3D Ltd. American Depositary Shares,2000-01-01,0
MITK,Mitek Systems Inc. Common Stock,2000-01-01,0
MITO,Stealth BioTherapeutics Corp. ADS,2000-01-01,0
MKD,Molecular Data Inc. American Depositary Shares,2000-01-01,0
MKGI,Monaker Group Inc. Common Stock,2000-01-01,0
MKSI,MKS Instruments Inc. Common Stock,2000-01-01,0
MKTX,MarketAxess Holdings Inc. Common Stock,2000-01-01,0
MKTY,Mechanical Technology Incorporated Common Stock (Nevada),2000-01-01,0
MLAB,Mesa Laboratories Inc. Common Stock,2000-01-01,0
MLAC,Malacca Straits Acquisition Company Limited Class A Ordinary Shares,2000-01-01,0
MLACU,Malacca Straits Acquisition Company Limited Units,2000-01-01,0
MLACW,Malacca Straits Acquisition Company Limited Warrants,2000-01-01,0
MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,2000-01-01,0
MLHR,Herman Miller Inc. Common Stock,2000-01-01,0
MLND,Millendo Therapeutics Inc. Common Stock,2000-01-01,0
MLVF,Malvern Bancorp Inc. Common Stock,2000-01-01,0
MMAC,MMA Capital Holdings Inc. Common Stock,2000-01-01,0
MMLP,Martin Midstream Partners L.P. Limited Partnership,2000-01-01,0
MMSI,Merit Medical Systems Inc. Common Stock,2000-01-01,0
MMYT,MakeMyTrip Limited Ordinary Shares,2000-01-01,0
MNDO,MIND C.T.I. Ltd. Ordinary Shares,2000-01-01,0
MNKD,MannKind Corporation Common Stock,2000-01-01,0
MNMD,Mind Medicine (MindMed) Inc. Subordinate Voting Shares,2000-01-01,0
MNOV,Medicinova Inc Common Stock,2000-01-01,0
MNPR,Monopar Therapeutics Inc. Common Stock,2000-01-01,0
MNRO,Monro Inc. Common Stock,2000-01-01,0
MNSB,MainStreet Bancshares Inc. Common Stock,2000-01-01,0
MNSBP,MainStreet Bancshares Inc. Depositary Shares,2000-01-01,0
MNST,Monster Beverage Corporation,2000-01-01,0
MNTK,Montauk Renewables Inc. Common Stock,2000-01-01,0
MNTX,Manitex International Inc. Common Stock,2000-01-01,0
MODV,ModivCare Inc. Common Stock,2000-01-01,0
MOFG,MidWestOne Financial Gp Common Stock,2000-01-01,0
MOGO,Mogo Inc. Common Shares,2000-01-01,0
MOHO,ECMOHO Limited American Depositary Shares,2000-01-01,0
MOMO,Momo Inc. American Depositary Shares,2000-01-01,0
MON,Monument Circle Acquisition Corp. Class A Common Stock,2000-01-01,0
MONCU,Monument Circle Acquisition Corp. Unit,2000-01-01,0
MONCW,Monument Circle Acquisition Corp. Warrant,2000-01-01,0
MOR,MorphoSys AG American Depositary Shares,2000-01-01,0
MORF,Morphic Holding Inc. Common Stock,2000-01-01,0
MORN,Morningstar Inc. Common Stock,2000-01-01,0
MOSY,MoSys Inc. Common Stock,2000-01-01,0
MOTN,Motion Acquisition Corp. Class A Common Stock,2000-01-01,0
MOTNW,Motion Acquisition Corp. Warrants to purchase one Class A common,2000-01-01,0
MOTS,Motus GI Holdings Inc. Common Stock,2000-01-01,0
MOVE,Movano Inc. Common Stock,2000-01-01,0
MOXC,Moxian Inc. Common Stock,2000-01-01,0
MPAA,Motorcar Parts  of America Inc. Common Stock,2000-01-01,0
MPACU,Model Performance Acquisition Corp. Units,2000-01-01,0
MPB,Mid Penn Bancorp Common Stock,2000-01-01,0
MPWR,Monolithic Power Systems Inc. Common Stock,2000-01-01,0
MRAC,Marquee Raine Acquisition Corp. Class A Ordinary Shares,2000-01-01,0
MRACU,Marquee Raine Acquisition Corp. Unit,2000-01-01,0
MRACW,Marquee Raine Acquisition Corp. Warrant,2000-01-01,0
MRAM,Everspin Technologies Inc. Common Stock,2000-01-01,0
MRBK,Meridian Corporation Common Stock,2000-01-01,0
MRCC,Monroe Capital Corporation Common Stock,2000-01-01,0
MRCY,Mercury Systems Inc Common Stock,2000-01-01,0
MREO,Mereo BioPharma Group plc American Depositary Shares,2000-01-01,0
MRIN,Marin Software Incorporated Common Stock,2000-01-01,0
MRKR,Marker Therapeutics Inc. Common Stock,2000-01-01,0
MRLN,Marlin Business Services Corp. Common Stock,2000-01-01,0
MRM,MEDIROM Healthcare Technologies Inc. American Depositary Share,2000-01-01,0
MRNA,Moderna Inc. Common Stock,2000-01-01,0
MRNS,Marinus Pharmaceuticals Inc. Common Stock,2000-01-01,0
MRSN,Mersana Therapeutics Inc. Common Stock,2000-01-01,0
MRTN,Marten Transport Ltd. Common Stock,2000-01-01,0
MRTX,Mirati Therapeutics Inc. Common Stock,2000-01-01,0
MRUS,Merus N.V. Common Shares,2000-01-01,0
MRVI,Maravai LifeSciences Holdings Inc. Class A Common Stock,2000-01-01,0
MRVL,Marvell Technology Inc. Common Stock,2000-01-01,0
MSAC,Medicus Sciences Acquisition Corp. Class A Ordinary Share,2000-01-01,0
MSACW,Medicus Sciences Acquisition Corp. Warrant,2000-01-01,0
MSBI,Midland States Bancorp Inc. Common Stock,2000-01-01,0
MSDA,MSD Acquisition Corp. Class A Ordinary Shares,2000-01-01,0
MSDAU,MSD Acquisition Corp. Unit,2000-01-01,0
MSDAW,MSD Acquisition Corp. Warrant,2000-01-01,0
MSEX,Middlesex Water Company Common Stock,2000-01-01,0
MSFT,Microsoft Corporation Common Stock,2000-01-01,0
MSGM,Motorsport Games Inc. Class A Common Stock,2000-01-01,0
MSON,MISONIX Inc. Common Stock (DE),2000-01-01,0
MSTR,MicroStrategy Incorporated Common Stock Class A,2000-01-01,0
MSVB,Mid-Southern Bancorp Inc. Common Stock,2000-01-01,0
MTAC,MedTech Acquisition Corporation Class A Common Stock,2000-01-01,0
MTACU,MedTech Acquisition Corporation Unit,2000-01-01,0
MTACW,MedTech Acquisition Corporation Warrant,2000-01-01,0
MTBC,CareCloud Inc. Common Stock,2000-01-01,0
MTBCP,CareCloud Inc. 11% Series A Cumulative Redeemable Perpetual Preferred Stock,2000-01-01,0
MTC,MMTec Inc. Common Shares,2000-01-01,0
MTCH,Match Group Inc. Common Stock,2000-01-01,0
MTCR,Metacrine Inc. Common Stock,2000-01-01,0
MTEM,Molecular Templates Inc. Common Stock,2000-01-01,0
MTEX,Mannatech Incorporated Common Stock,2000-01-01,0
MTLS,Materialise NV American Depositary Shares,2000-01-01,0
MTP,Midatech Pharma PLC American Depositary Shs,2000-01-01,0
MTRX,Matrix Service Company Common Stock,2000-01-01,0
MTSI,MACOM Technology Solutions Holdings Inc. Common Stock,2000-01-01,0
MTSL,MER Telemanagement Solutions Ltd. Common Shares,2000-01-01,0
MU,Micron Technology Inc. Common Stock,2000-01-01,0
MUDS,Mudrick Capital Acquisition Corporation II Class A Common Stock,2000-01-01,0
MUDSU,Mudrick Capital Acquisition Corporation II Unit,2000-01-01,0
MUDSW,Mudrick Capital Acquisition Corporation II Warrant,2000-01-01,0
MVBF,MVB Financial Corp. Common Stock,2000-01-01,0
MVIS,MicroVision Inc. Common Stock,2000-01-01,0
MXIM,Maxim Integrated Products Inc. Common Stock,2000-01-01,0
MYFW,First Western Financial Inc. Common Stock,2000-01-01,0
MYGN,Myriad Genetics Inc. Common Stock,2000-01-01,0
MYMD,MyMD Pharmaceuticals Inc. Common Stock,2000-01-01,0
MYRG,MYR Group Inc. Common Stock,2000-01-01,0
MYSZ,My Size Inc. Common Stock,2000-01-01,0
MYT,Urban Tea Inc. Ordinary Shares,2000-01-01,0
NAAC,North Atlantic Acquisition Corporation Class A Ordinary Share,2000-01-01,0
NAACU,North Atlantic Acquisition Corporation Unit,2000-01-01,0
NAACW,North Atlantic Acquisition Corporation Warrant,2000-01-01,0
NAII,Natural Alternatives International Inc. Common Stock,2000-01-01,0
NAKD,Naked Brand Group Limited Ordinary Shares,2000-01-01,0
NAOV,NanoVibronix Inc. Common Stock,2000-01-01,0
NARI,Inari Medical Inc. Common Stock,2000-01-01,0
NATH,Nathan's Famous Inc. Common Stock,2000-01-01,0
NATI,National Instruments Corporation Common Stock,2000-01-01,0
NATR,Nature's Sunshine Products Inc. Common Stock,2000-01-01,0
NAVI,Navient Corporation Common Stock,2000-01-01,0
NBEV,NewAge Inc. Common Stock (Delaware),2000-01-01,0
NBIX,Neurocrine Biosciences Inc. Common Stock,2000-01-01,0
NBN,Northeast Bank Common Stock,2000-01-01,0
NBRV,Nabriva Therapeutics plc Ordinary Shares Ireland,2000-01-01,0
NBSE,NeuBase Therapeutics Inc.  Common Stock,2000-01-01,0
NBST,Newbury Street Acquisition Corporation Common Stock,2000-01-01,0
NBSTU,Newbury Street Acquisition Corporation Units,2000-01-01,0
NBSTW,Newbury Street Acquisition Corporation Warrants,2000-01-01,0
NBTB,NBT Bancorp Inc. Common Stock,2000-01-01,0
NBTX,Nanobiotix S.A. American Depositary Shares,2000-01-01,0
NCBS,Nicolet Bankshares Inc. Common Stock,2000-01-01,0
NCMI,National CineMedia Inc. Common Stock,2000-01-01,0
NCNA,NuCana plc American Depositary Share,2000-01-01,0
NCNO,nCino Inc. Common Stock,2000-01-01,0
NCSM,NCS Multistage Holdings Inc. Common Stock,2000-01-01,0
NCTY,The9 Limited American Depository Shares,2000-01-01,0
NDAC,NightDragon Acquisition Corp. Class A Common stock,2000-01-01,0
NDACU,NightDragon Acquisition Corp. SCALE Units,2000-01-01,0
NDACW,NightDragon Acquisition Corp. Warrants to purchase Class A common stock,2000-01-01,0
NDAQ,Nasdaq Inc. Common Stock,2000-01-01,0
NDLS,Noodles & Company Class A Common Stock,2000-01-01,0
NDRA,ENDRA Life Sciences Inc. Common Stock,2000-01-01,0
NDRAW,ENDRA Life Sciences Inc. Warrants,2000-01-01,0
NDSN,Nordson Corporation Common Stock,2000-01-01,0
NEBC,Nebula Caravel Acquisition Corp. Class A Common Stock,2000-01-01,0
NEBCU,Nebula Caravel Acquisition Corp. Unit,2000-01-01,0
NEBCW,Nebula Caravel Acquisition Corp. Warrant,2000-01-01,0
NEGG,Newegg Commerce Inc. Common Shares,2000-01-01,0
NEO,NeoGenomics Inc. Common Stock,2000-01-01,0
NEOG,Neogen Corporation Common Stock,2000-01-01,0
NEON,Neonode Inc. Common Stock,2000-01-01,0
NEPH,Nephros Inc. Common Stock,2000-01-01,0
NEPT,Neptune Wellness Solutions Inc. Ordinary Shares,2000-01-01,0
NERV,Minerva Neurosciences Inc Common Stock,2000-01-01,0
NESR,National Energy Services Reunited Corp. Ordinary Shares,2000-01-01,0
NESRW,National Energy Services Reunited Corp. Warrant,2000-01-01,0
NETE,Net Element Inc. Common Stock,2000-01-01,0
NEWA,Newater Technology Inc. Ordinary Shares,2000-01-01,0
NEWT,Newtek Business Services Corp. Common Stock (Maryland),2000-01-01,0
NEWTL,Newtek Business Services Corp. 5.75% Notes due 2024,2000-01-01,0
NEWTZ,Newtek Business Services Corp. 5.50% Notes Due 2026,2000-01-01,0
NEXI,NexImmune Inc. Common Stock,2000-01-01,0
NEXT,NextDecade Corporation Common Stock,2000-01-01,0
NFBK,Northfield Bancorp Inc. Common Stock (Delaware),2000-01-01,0
NFE,New Fortress Energy Inc. Class A Common Stock,2000-01-01,0
NFLX,Netflix Inc. Common Stock,2000-01-01,0
NGAC,NextGen Acquisition Corporation Class A Ordinary Shares,2000-01-01,0
NGACU,NextGen Acquisition Corporation Units,2000-01-01,0
NGACW,NextGen Acquisition Corporation Warrants,2000-01-01,0
NGCAU,NextGen Acquisition Corp. II Units,2000-01-01,0
NGM,NGM Biopharmaceuticals Inc. Common Stock,2000-01-01,0
NGMS,NeoGames S.A. Ordinary Shares,2000-01-01,0
NH,NantHealth Inc. Common Stock,2000-01-01,0
NHIC,NewHold Investment Corp. Class A Common Stock,2000-01-01,0
NHICU,NewHold Investment Corp. Unit,2000-01-01,0
NHICW,NewHold Investment Corp. Warrant,2000-01-01,0
NHTC,Natural Health Trends Corp. Common Stock,2000-01-01,0
NICE,NICE Ltd American Depositary Shares,2000-01-01,0
NICK,Nicholas Financial Inc. Common Stock,2000-01-01,0
NISN,NiSun International Enterprise Development Group Co. Ltd. Class A Common Shares,2000-01-01,0
NIU,Niu Technologies American Depositary Shares,2000-01-01,0
NKLA,Nikola Corporation Common Stock,2000-01-01,0
NKSH,National Bankshares Inc. Common Stock,2000-01-01,0
NKTR,Nektar Therapeutics  Common Stock,2000-01-01,0
NKTX,Nkarta Inc. Common Stock,2000-01-01,0
NLOK,NortonLifeLock Inc. Common Stock,2000-01-01,0
NLSP,NLS Pharmaceutics Ltd. Ordinary Shares,2000-01-01,0
NLSPW,NLS Pharmaceutics Ltd. Warrant,2000-01-01,0
NLTX,Neoleukin Therapeutics Inc. Common Stock,2000-01-01,0
NMFC,New Mountain Finance Corporation Common Stock,2000-01-01,0
NMIH,NMI Holdings Inc. Class A Common Stock,2000-01-01,0
NMMC,North Mountain Merger Corp. Class A Common Stock,2000-01-01,0
NMMCW,North Mountain Merger Corp. Warrant,2000-01-01,0
NMRD,Nemaura Medical Inc. Common Stock,2000-01-01,0
NMRK,Newmark Group Inc. Class A Common Stock,2000-01-01,0
NMTC,NeuroOne Medical Technologies Corporation Common Stock,2000-01-01,0
NMTR,9 Meters Biopharma Inc. Common Stock,2000-01-01,0
NNBR,NN Inc. Common Stock,2000-01-01,0
NNDM,Nano Dimension Ltd. American Depositary Shares,2000-01-01,0
NNOX,NANO-X IMAGING LTD Ordinary Shares,2000-01-01,0
NOAC,Natural Order Acquisition Corp. Common Stock,2000-01-01,0
NOACU,Natural Order Acquisition Corp. Unit,2000-01-01,0
NOACW,Natural Order Acquisition Corp. Warrant,2000-01-01,0
NODK,NI Holdings Inc. Common Stock,2000-01-01,0
NOTV,Inotiv Inc. Common Stock,2000-01-01,0
NOVN,Novan Inc. Common Stock,2000-01-01,0
NOVT,Novanta Inc. Common Stock,2000-01-01,0
NPCE,Neuropace Inc. Common Stock,2000-01-01,0
NRAC,Noble Rock Acquisition Corporation Class A Ordinary Share,2000-01-01,0
NRACU,Noble Rock Acquisition Corporation Unit,2000-01-01,0
NRBO,NeuroBo Pharmaceuticals Inc. Common Stock,2000-01-01,0
NRC,National Research Corporation Common Stock,2000-01-01,0
NRIM,Northrim BanCorp Inc Common Stock,2000-01-01,0
NRIX,Nurix Therapeutics Inc. Common stock,2000-01-01,0
NRXP,NRX Pharmaceuticals Inc. Common Stock,2000-01-01,0
NRXPW,NRX Pharmaceuticals Inc. Warrant,2000-01-01,0
NSEC,National Security Group Inc. Common Stock,2000-01-01,0
NSIT,Insight Enterprises Inc. Common Stock,2000-01-01,0
NSPR,InspireMD Inc. Common Stock,2000-01-01,0
NSSC,NAPCO Security Technologies Inc. Common Stock,2000-01-01,0
NSTG,NanoString Technologies Inc. Common Stock,2000-01-01,0
NSYS,Nortech Systems Incorporated Common Stock,2000-01-01,0
NTAP,NetApp Inc. Common Stock,2000-01-01,0
NTCT,NetScout Systems Inc. Common Stock,2000-01-01,0
NTEC,Intec Pharma Ltd. Ordinary Shares,2000-01-01,0
NTES,NetEase Inc. American Depositary Shares,2000-01-01,0
